timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,date,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,aqi_change_rate,aqi_rolling_24h,target_aqi_next_1d,target_aqi_next_2d,target_aqi_next_3d
1776135600,4,242.73,0.31,2.34,51.12,1.71,40.84,145.58,4.87,2026-04-14 03:00:00,26.3,48,15.7,3,1,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776139200,4,247.62,0.35,1.85,67.44,2.76,43.58,168.56,5.49,2026-04-14 04:00:00,29.0,42,16.1,4,1,4,0.0,3.75,5.0,5.0,4.0
1776142800,4,256.05,0.26,1.41,83.41,3.41,47.61,180.0,5.59,2026-04-14 05:00:00,31.8,33,17.0,5,1,4,0.0,3.7083333333333335,5.0,5.0,4.0
1776146400,4,265.01,0.19,1.13,99.34,3.72,54.08,192.15,5.65,2026-04-14 06:00:00,33.9,27,16.6,6,1,4,0.0,3.6666666666666665,5.0,5.0,4.0
1776150000,5,244.12,0.13,0.86,123.13,4.29,58.63,227.38,5.13,2026-04-14 07:00:00,35.7,24,15.2,7,1,4,1.0,3.7083333333333335,4.0,4.0,4.0
1776153600,5,233.49,0.11,0.75,133.09,4.43,61.55,238.5,4.58,2026-04-14 08:00:00,36.9,21,13.6,8,1,4,0.0,3.75,3.0,4.0,4.0
1776157200,5,230.37,0.09,0.7,139.03,4.48,63.25,241.08,4.26,2026-04-14 09:00:00,37.6,19,11.6,9,1,4,0.0,3.8333333333333335,3.0,4.0,4.0
1776160800,4,183.19,0.07,0.51,132.5,3.67,48.64,181.49,2.7,2026-04-14 10:00:00,37.8,18,9.8,10,1,4,-1.0,3.875,3.0,4.0,4.0
1776164400,4,152.41,0.05,0.43,122.47,3.0,37.04,135.11,1.72,2026-04-14 11:00:00,37.7,18,9.2,11,1,4,0.0,3.9166666666666665,3.0,3.0,3.0
1776168000,4,145.74,0.04,0.47,120.34,2.94,34.22,124.91,1.51,2026-04-14 12:00:00,36.8,19,8.1,12,1,4,0.0,3.9583333333333335,3.0,3.0,3.0
1776171600,4,150.39,0.03,0.73,117.86,3.11,35.36,129.27,1.8,2026-04-14 13:00:00,34.1,25,7.8,13,1,4,0.0,4.0,4.0,3.0,3.0
1776175200,4,162.43,0.0,1.14,113.28,3.32,38.18,137.66,2.35,2026-04-14 14:00:00,30.6,31,8.1,14,1,4,0.0,4.041666666666667,4.0,3.0,3.0
1776178800,4,175.27,0.0,1.37,108.58,3.45,40.58,142.33,2.79,2026-04-14 15:00:00,28.4,37,7.0,15,1,4,0.0,4.083333333333333,4.0,3.0,4.0
1776182400,4,183.96,0.0,1.5,100.97,3.26,41.88,141.0,3.01,2026-04-14 16:00:00,27.4,40,5.5,16,1,4,0.0,4.125,4.0,3.0,4.0
1776186000,4,194.91,0.0,1.66,93.77,2.93,43.63,142.39,3.21,2026-04-14 17:00:00,26.2,44,5.9,17,1,4,0.0,4.125,4.0,3.0,4.0
1776189600,4,204.42,0.0,1.83,87.39,2.54,45.08,145.46,3.35,2026-04-14 18:00:00,25.4,47,7.0,18,1,4,0.0,4.125,4.0,3.0,4.0
1776193200,4,206.59,0.0,1.88,80.49,2.08,45.58,147.07,3.32,2026-04-14 19:00:00,26.1,45,8.7,19,1,4,0.0,4.125,4.0,3.0,4.0
1776196800,4,211.01,0.0,1.93,75.41,1.71,46.57,149.56,3.3,2026-04-14 20:00:00,25.0,47,6.8,20,1,4,0.0,4.125,4.0,3.0,4.0
1776200400,4,215.8,0.0,1.96,70.96,1.42,47.54,151.13,3.32,2026-04-14 21:00:00,24.3,50,9.2,21,1,4,0.0,4.125,4.0,3.0,4.0
1776204000,4,219.19,0.0,1.94,66.84,1.21,48.15,152.98,3.4,2026-04-14 22:00:00,23.6,53,7.4,22,1,4,0.0,4.125,4.0,4.0,4.0
1776207600,4,227.43,0.0,2.01,62.91,1.04,49.32,158.14,3.56,2026-04-14 23:00:00,23.6,54,8.5,23,1,4,0.0,4.125,4.0,4.0,4.0
1776211200,4,235.01,0.0,2.05,60.01,0.91,50.68,165.9,3.71,2026-04-15 00:00:00,23.9,56,8.8,0,2,4,0.0,4.125,4.0,4.0,4.0
1776214800,4,239.52,0.0,2.06,57.76,0.88,51.33,172.24,3.84,2026-04-15 01:00:00,23.2,60,7.0,1,2,4,0.0,4.125,4.0,4.0,4.0
1776218400,4,248.23,0.03,2.17,56.77,0.97,52.15,179.95,3.97,2026-04-15 02:00:00,24.9,57,5.6,2,2,4,0.0,4.125,4.0,4.0,4.0
1776222000,4,256.19,0.21,1.97,60.1,1.18,53.21,189.0,4.1,2026-04-15 03:00:00,27.8,50,4.6,3,2,4,0.0,4.125,4.0,4.0,4.0
1776225600,5,257.7,0.24,1.58,77.91,1.75,54.39,203.44,4.32,2026-04-15 04:00:00,31.3,42,3.9,4,2,4,1.0,4.166666666666667,5.0,4.0,4.0
1776229200,5,256.59,0.19,1.19,92.69,2.28,56.09,206.39,4.37,2026-04-15 05:00:00,34.7,32,4.2,5,2,4,0.0,4.208333333333333,5.0,4.0,4.0
1776232800,5,254.77,0.15,0.97,107.74,2.87,59.35,211.9,4.45,2026-04-15 06:00:00,37.4,20,5.2,6,2,4,0.0,4.25,5.0,4.0,4.0
1776236400,4,163.8,0.07,0.49,134.06,4.13,39.44,138.57,1.95,2026-04-15 07:00:00,38.9,16,6.5,7,2,4,-1.0,4.208333333333333,4.0,4.0,4.0
1776240000,3,138.21,0.05,0.36,130.22,3.14,29.61,99.35,1.22,2026-04-15 08:00:00,39.4,14,4.9,8,2,4,-1.0,4.125,4.0,4.0,4.0
1776243600,3,131.31,0.05,0.33,127.12,2.63,26.96,90.3,1.05,2026-04-15 09:00:00,39.8,13,3.5,9,2,4,0.0,4.041666666666667,4.0,4.0,3.0
1776247200,3,130.83,0.05,0.34,127.1,2.47,26.64,89.9,1.05,2026-04-15 10:00:00,39.9,12,3.9,10,2,4,0.0,4.0,4.0,4.0,3.0
1776250800,3,132.22,0.05,0.42,126.29,2.53,27.32,93.39,1.17,2026-04-15 11:00:00,39.8,12,4.9,11,2,4,0.0,3.9583333333333335,3.0,3.0,3.0
1776254400,3,135.44,0.04,0.59,125.48,2.62,28.28,98.05,1.33,2026-04-15 12:00:00,38.8,13,9.8,12,2,4,0.0,3.9166666666666665,3.0,3.0,3.0
1776258000,4,146.99,0.03,1.1,118.86,2.73,30.22,105.01,1.94,2026-04-15 13:00:00,35.6,20,6.4,13,2,4,1.0,3.9166666666666665,3.0,3.0,3.0
1776261600,4,167.33,0.0,1.82,108.21,2.74,32.76,113.77,2.83,2026-04-15 14:00:00,33.5,21,1.8,14,2,4,0.0,3.9166666666666665,3.0,3.0,3.0
1776265200,4,187.17,0.0,2.22,99.26,2.64,35.25,123.62,3.55,2026-04-15 15:00:00,30.7,26,4.6,15,2,4,0.0,3.9166666666666665,3.0,4.0,3.0
1776268800,4,195.39,0.0,2.22,91.9,2.4,37.09,132.96,3.86,2026-04-15 16:00:00,29.1,32,3.5,16,2,4,0.0,3.9166666666666665,3.0,4.0,3.0
1776272400,4,198.63,0.0,2.06,86.65,2.17,39.33,143.97,3.81,2026-04-15 17:00:00,28.4,33,3.1,17,2,4,0.0,3.9166666666666665,3.0,4.0,3.0
1776276000,4,196.78,0.0,1.84,82.22,1.9,41.48,154.04,3.57,2026-04-15 18:00:00,27.3,32,7.8,18,2,4,0.0,3.9166666666666665,3.0,4.0,4.0
1776279600,4,186.79,0.0,1.55,77.79,1.55,42.93,161.94,3.22,2026-04-15 19:00:00,27.6,30,5.2,19,2,4,0.0,3.9166666666666665,3.0,4.0,4.0
1776283200,4,180.21,0.0,1.35,74.81,1.26,44.9,171.8,3.07,2026-04-15 20:00:00,25.9,35,5.2,20,2,4,0.0,3.9166666666666665,3.0,4.0,4.0
1776286800,4,178.91,0.0,1.28,71.74,1.04,46.72,179.91,3.15,2026-04-15 21:00:00,25.6,37,1.6,21,2,4,0.0,3.9166666666666665,3.0,4.0,4.0
1776290400,4,183.05,0.0,1.38,66.93,0.9,47.86,180.15,3.47,2026-04-15 22:00:00,25.4,37,0.8,22,2,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776294000,4,194.92,0.0,1.56,62.38,0.87,49.41,177.1,3.79,2026-04-15 23:00:00,25.3,36,0.9,23,2,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776297600,4,211.36,0.0,1.76,59.31,0.9,51.27,176.07,4.01,2026-04-16 00:00:00,24.5,42,4.5,0,3,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776301200,4,228.18,0.0,1.93,56.35,0.95,52.65,176.34,4.15,2026-04-16 01:00:00,24.7,45,4.2,1,3,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776304800,4,249.58,0.01,2.24,54.29,1.1,54.52,181.12,4.45,2026-04-16 02:00:00,25.6,46,4.0,2,3,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776308400,4,272.77,0.16,2.41,55.5,1.32,56.66,190.35,4.88,2026-04-16 03:00:00,28.6,38,6.0,3,3,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776312000,5,290.67,0.32,2.22,64.64,1.56,59.47,204.78,5.27,2026-04-16 04:00:00,31.9,32,4.8,4,3,4,1.0,3.9166666666666665,4.0,4.0,4.0
1776315600,5,299.09,0.28,1.8,77.64,1.69,62.7,212.54,5.05,2026-04-16 05:00:00,35.5,24,6.2,5,3,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776319200,5,302.27,0.21,1.42,94.23,1.78,67.64,222.12,4.79,2026-04-16 06:00:00,38.0,19,7.1,6,3,4,0.0,3.9166666666666665,4.0,4.0,5.0
1776322800,4,167.29,0.06,0.43,123.87,0.88,42.6,148.51,1.05,2026-04-16 07:00:00,39.3,16,9.4,7,3,4,-1.0,3.9166666666666665,4.0,4.0,4.0
1776326400,4,144.3,0.04,0.29,122.98,0.72,35.77,117.22,0.55,2026-04-16 08:00:00,40.3,14,8.7,8,3,4,0.0,3.9583333333333335,4.0,4.0,4.0
1776330000,4,136.62,0.04,0.26,119.38,0.63,33.05,107.42,0.54,2026-04-16 09:00:00,40.9,12,10.1,9,3,4,0.0,4.0,4.0,3.0,4.0
1776333600,4,133.16,0.03,0.25,117.26,0.58,31.24,101.29,0.58,2026-04-16 10:00:00,40.5,12,11.8,10,3,4,0.0,4.041666666666667,4.0,3.0,4.0
1776337200,3,129.91,0.03,0.26,115.19,0.58,29.2,94.94,0.66,2026-04-16 11:00:00,39.8,13,11.7,11,3,4,-1.0,4.041666666666667,3.0,3.0,4.0
1776340800,3,127.01,0.02,0.29,113.97,0.65,26.92,87.78,0.73,2026-04-16 12:00:00,38.4,16,7.6,12,3,4,0.0,4.041666666666667,3.0,3.0,3.0
1776344400,3,128.79,0.01,0.46,111.32,0.81,25.85,85.02,1.08,2026-04-16 13:00:00,35.7,21,6.8,13,3,4,0.0,4.0,3.0,3.0,3.0
1776348000,3,134.98,0.0,0.7,106.19,1.0,25.85,86.83,1.64,2026-04-16 14:00:00,33.7,22,5.7,14,3,4,0.0,3.9583333333333335,3.0,3.0,3.0
1776351600,3,141.4,0.0,0.86,101.5,1.17,25.75,87.99,2.08,2026-04-16 15:00:00,33.0,22,4.8,15,3,4,0.0,3.9166666666666665,4.0,3.0,4.0
1776355200,3,145.48,0.0,0.98,97.89,1.38,25.54,87.81,2.37,2026-04-16 16:00:00,32.6,23,3.3,16,3,4,0.0,3.875,4.0,3.0,4.0
1776358800,3,153.78,0.0,1.1,100.09,1.83,25.86,88.13,2.64,2026-04-16 17:00:00,31.4,26,2.1,17,3,4,0.0,3.8333333333333335,4.0,3.0,4.0
1776362400,3,165.39,0.0,1.26,107.34,2.53,25.99,88.13,2.91,2026-04-16 18:00:00,31.3,27,2.4,18,3,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776366000,3,177.06,0.0,1.37,114.71,3.24,25.67,87.94,3.19,2026-04-16 19:00:00,29.6,30,2.3,19,3,4,0.0,3.75,4.0,4.0,4.0
1776369600,3,191.21,0.0,1.49,114.98,3.69,26.69,91.43,3.49,2026-04-16 20:00:00,27.2,38,7.1,20,3,4,0.0,3.7083333333333335,4.0,4.0,4.0
1776373200,3,203.92,0.0,1.56,112.29,4.02,28.21,98.02,3.67,2026-04-16 21:00:00,26.8,43,10.4,21,3,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776376800,4,213.39,0.0,1.65,104.73,4.09,29.56,102.8,3.81,2026-04-16 22:00:00,26.0,46,8.4,22,3,4,1.0,3.6666666666666665,4.0,4.0,4.0
1776380400,4,225.65,0.0,1.79,96.93,4.03,31.52,108.53,3.97,2026-04-16 23:00:00,25.8,46,8.8,23,3,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776384000,4,237.3,0.0,1.88,89.97,3.86,33.73,115.83,4.1,2026-04-17 00:00:00,24.5,52,9.3,0,4,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776387600,4,245.3,0.0,1.93,82.91,3.59,35.59,123.43,4.15,2026-04-17 01:00:00,25.4,48,11.0,1,4,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776391200,4,257.63,0.02,2.18,78.87,3.53,37.67,134.07,4.29,2026-04-17 02:00:00,26.3,46,10.6,2,4,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776394800,4,269.93,0.16,2.22,79.54,3.58,39.67,146.75,4.48,2026-04-17 03:00:00,28.6,42,11.2,3,4,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776398400,4,260.78,0.22,1.53,96.28,3.75,41.66,167.05,4.03,2026-04-17 04:00:00,31.7,33,15.9,4,4,4,0.0,3.625,4.0,4.0,5.0
1776402000,4,256.86,0.16,1.03,106.46,3.6,44.62,177.21,3.77,2026-04-17 05:00:00,33.9,28,15.4,5,4,4,0.0,3.5833333333333335,4.0,4.0,5.0
1776405600,4,255.55,0.13,0.8,114.15,3.55,49.05,186.87,3.63,2026-04-17 06:00:00,35.4,26,12.2,6,4,4,0.0,3.5416666666666665,4.0,5.0,5.0
1776409200,4,213.61,0.08,0.54,120.02,2.93,46.97,180.44,2.38,2026-04-17 07:00:00,36.8,24,8.3,7,4,4,0.0,3.5416666666666665,4.0,4.0,4.0
1776412800,4,186.12,0.06,0.4,118.02,2.32,43.87,166.68,1.79,2026-04-17 08:00:00,37.9,22,4.2,8,4,4,0.0,3.5416666666666665,4.0,4.0,4.0
1776416400,4,177.97,0.05,0.35,117.04,2.09,44.06,165.95,1.64,2026-04-17 09:00:00,38.6,20,2.0,9,4,4,0.0,3.5416666666666665,3.0,4.0,4.0
1776420000,4,150.75,0.04,0.27,113.4,1.43,33.23,122.08,1.09,2026-04-17 10:00:00,39.0,18,3.1,10,4,4,0.0,3.5416666666666665,3.0,4.0,4.0
1776423600,3,127.48,0.02,0.25,108.48,0.96,24.15,87.16,0.69,2026-04-17 11:00:00,38.8,17,4.5,11,4,4,-1.0,3.5416666666666665,3.0,4.0,4.0
1776427200,3,120.34,0.01,0.29,106.8,0.88,21.94,79.64,0.61,2026-04-17 12:00:00,38.6,18,3.4,12,4,4,0.0,3.5416666666666665,3.0,3.0,4.0
1776430800,3,125.78,0.0,0.53,101.01,0.94,22.95,84.56,1.16,2026-04-17 13:00:00,36.1,33,2.5,13,4,4,0.0,3.5416666666666665,3.0,3.0,4.0
1776434400,3,139.02,0.0,0.86,91.92,1.02,25.3,95.04,2.03,2026-04-17 14:00:00,33.2,28,8.1,14,4,4,0.0,3.5416666666666665,3.0,3.0,4.0
1776438000,4,153.2,0.0,1.14,85.57,1.11,27.65,106.54,2.91,2026-04-17 15:00:00,32.5,31,13.2,15,4,4,1.0,3.5833333333333335,3.0,4.0,4.0
1776441600,4,162.85,0.0,1.38,80.16,1.18,29.49,116.19,3.59,2026-04-17 16:00:00,31.2,37,13.7,16,4,4,0.0,3.625,3.0,4.0,4.0
1776445200,4,172.34,0.0,1.59,75.02,1.27,31.72,125.29,3.66,2026-04-17 17:00:00,30.1,40,15.7,17,4,4,0.0,3.6666666666666665,3.0,4.0,4.0
1776448800,4,182.77,0.0,1.87,70.35,1.34,33.9,130.42,3.76,2026-04-17 18:00:00,29.8,43,16.0,18,4,4,0.0,3.7083333333333335,4.0,4.0,4.0
1776452400,4,185.16,0.0,2.05,66.13,1.28,34.39,127.32,3.85,2026-04-17 19:00:00,29.4,43,19.0,19,4,4,0.0,3.75,4.0,4.0,4.0
1776456000,4,184.9,0.0,2.09,64.07,1.14,34.24,122.28,3.93,2026-04-17 20:00:00,29.1,44,22.1,20,4,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776459600,4,184.47,0.0,2.08,62.86,0.98,33.8,118.71,4.0,2026-04-17 21:00:00,28.2,46,21.5,21,4,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776463200,4,182.03,0.0,1.99,61.95,0.83,33.09,115.8,3.93,2026-04-17 22:00:00,27.2,49,19.8,22,4,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776466800,4,182.41,0.0,1.9,59.99,0.74,33.62,118.36,3.81,2026-04-17 23:00:00,26.5,51,21.4,23,4,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776470400,4,184.0,0.0,1.78,59.87,0.72,34.8,125.06,3.74,2026-04-18 00:00:00,26.0,51,19.3,0,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776474000,4,183.18,0.0,1.5,64.56,1.04,35.41,133.37,3.82,2026-04-18 01:00:00,25.5,53,18.6,1,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776477600,4,190.37,0.02,1.57,65.12,1.29,35.89,138.41,4.04,2026-04-18 02:00:00,26.0,52,20.4,2,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776481200,4,197.04,0.13,1.49,68.21,1.56,36.31,144.17,4.3,2026-04-18 03:00:00,27.5,49,18.9,3,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776484800,4,196.85,0.17,1.27,77.02,1.99,36.0,149.57,4.53,2026-04-18 04:00:00,29.4,45,18.3,4,5,4,0.0,3.8333333333333335,4.0,5.0,4.0
1776488400,4,197.25,0.16,0.98,85.27,2.11,36.85,153.79,4.52,2026-04-18 05:00:00,31.4,40,17.3,5,5,4,0.0,3.8333333333333335,4.0,5.0,4.0
1776492000,4,196.78,0.13,0.77,95.17,2.15,39.03,161.42,4.53,2026-04-18 06:00:00,33.0,35,15.8,6,5,4,0.0,3.8333333333333335,5.0,5.0,4.0
1776495600,4,160.27,0.08,0.46,109.29,1.8,33.45,133.43,2.89,2026-04-18 07:00:00,34.6,31,12.7,7,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776499200,4,143.02,0.06,0.35,111.59,1.4,29.11,107.81,2.15,2026-04-18 08:00:00,35.6,29,9.4,8,5,4,0.0,3.8333333333333335,4.0,4.0,4.0
1776502800,3,135.18,0.05,0.31,112.42,1.13,27.38,99.58,1.83,2026-04-18 09:00:00,36.6,27,7.3,9,5,4,-1.0,3.7916666666666665,4.0,4.0,4.0
1776506400,3,122.99,0.04,0.26,112.73,0.77,24.13,87.73,1.26,2026-04-18 10:00:00,37.1,23,5.5,10,5,4,0.0,3.75,4.0,4.0,4.0
1776510000,3,111.92,0.03,0.25,112.47,0.53,20.83,76.26,0.82,2026-04-18 11:00:00,37.2,21,5.3,11,5,4,0.0,3.75,4.0,4.0,4.0
1776513600,3,107.06,0.03,0.27,114.34,0.47,19.1,70.38,0.67,2026-04-18 12:00:00,36.9,20,5.2,12,5,4,0.0,3.75,3.0,4.0,4.0
1776517200,3,109.76,0.02,0.46,114.27,0.53,19.4,72.29,1.04,2026-04-18 13:00:00,35.0,35,2.4,13,5,4,0.0,3.75,3.0,4.0,4.0
1776520800,3,118.76,0.0,0.78,111.08,0.7,21.15,79.68,1.71,2026-04-18 14:00:00,33.2,38,0.3,14,5,4,0.0,3.75,3.0,4.0,4.0
1776524400,3,131.57,0.0,1.1,108.21,1.0,23.18,86.51,2.39,2026-04-18 15:00:00,30.9,33,11.7,15,5,4,0.0,3.7083333333333335,4.0,4.0,4.0
1776528000,3,142.75,0.0,1.38,104.82,1.37,24.99,90.9,2.97,2026-04-18 16:00:00,30.4,38,16.4,16,5,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776531600,3,156.01,0.0,1.63,105.22,1.8,27.17,96.55,3.59,2026-04-18 17:00:00,29.7,39,16.5,17,5,4,0.0,3.625,4.0,4.0,4.0
1776535200,4,169.72,0.0,1.85,106.5,2.22,29.18,101.56,4.24,2026-04-18 18:00:00,29.4,42,19.2,18,5,4,1.0,3.625,4.0,4.0,4.0
1776538800,4,176.61,0.0,1.88,106.57,2.49,30.4,104.44,4.56,2026-04-18 19:00:00,29.1,44,20.5,19,5,4,0.0,3.625,4.0,4.0,4.0
1776542400,4,182.44,0.0,1.8,104.89,2.62,31.87,108.47,4.47,2026-04-18 20:00:00,28.1,45,16.1,20,5,4,0.0,3.625,4.0,4.0,4.0
1776546000,4,187.79,0.0,1.7,101.64,2.59,33.53,113.87,4.37,2026-04-18 21:00:00,27.0,48,13.4,21,5,4,0.0,3.625,4.0,4.0,4.0
1776549600,4,190.14,0.0,1.59,94.38,2.3,34.9,116.66,4.1,2026-04-18 22:00:00,26.1,51,12.5,22,5,4,0.0,3.625,4.0,4.0,4.0
1776553200,4,195.05,0.0,1.54,87.25,1.97,36.75,121.9,3.89,2026-04-18 23:00:00,25.3,54,11.6,23,5,4,0.0,3.625,4.0,4.0,4.0
1776556800,4,200.33,0.0,1.5,82.71,1.77,38.74,130.82,3.85,2026-04-19 00:00:00,24.4,62,11.2,0,6,4,0.0,3.625,4.0,4.0,4.0
1776560400,4,202.59,0.0,1.38,82.55,1.81,40.26,141.91,3.96,2026-04-19 01:00:00,24.1,63,9.7,1,6,4,0.0,3.625,4.0,4.0,4.0
1776564000,4,209.67,0.01,1.5,79.45,1.77,41.88,151.82,3.9,2026-04-19 02:00:00,25.1,61,10.0,2,6,4,0.0,3.625,4.0,4.0,4.0
1776567600,4,217.09,0.12,1.5,78.3,1.81,43.56,162.18,3.93,2026-04-19 03:00:00,26.6,56,10.6,3,6,4,0.0,3.625,4.0,4.0,4.0
1776571200,4,220.4,0.16,1.21,95.13,2.6,45.82,186.83,4.52,2026-04-19 04:00:00,29.0,48,12.0,4,6,4,0.0,3.625,5.0,4.0,4.0
1776574800,4,222.9,0.15,0.92,102.56,2.75,48.19,197.14,4.51,2026-04-19 05:00:00,31.4,41,11.8,5,6,4,0.0,3.625,5.0,4.0,4.0
1776578400,5,223.81,0.12,0.75,109.29,2.78,51.54,206.67,4.41,2026-04-19 06:00:00,34.2,33,11.5,6,6,4,1.0,3.6666666666666665,5.0,4.0,4.0
1776582000,4,168.62,0.06,0.4,119.25,1.69,39.54,156.52,2.38,2026-04-19 07:00:00,35.8,28,9.1,7,6,4,-1.0,3.6666666666666665,4.0,4.0,4.0
1776585600,4,143.0,0.04,0.32,118.5,1.29,31.94,119.53,1.59,2026-04-19 08:00:00,37.1,24,8.1,8,6,4,0.0,3.6666666666666665,4.0,4.0,4.0
1776589200,4,137.56,0.04,0.37,117.33,1.4,30.22,110.3,1.49,2026-04-19 09:00:00,34.1,28,22.5,9,6,4,0.0,3.7083333333333335,4.0,4.0,4.0
1776592800,4,137.74,0.03,0.44,118.35,1.63,29.44,105.05,1.53,2026-04-19 10:00:00,33.9,27,15.8,10,6,4,0.0,3.75,4.0,4.0,4.0
1776596400,4,137.46,0.03,0.51,118.4,1.9,28.51,100.06,1.59,2026-04-19 11:00:00,34.6,26,12.8,11,6,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776600000,3,138.53,0.03,0.6,118.6,2.23,27.97,96.68,1.68,2026-04-19 12:00:00,35.7,21,8.3,12,6,4,-1.0,3.7916666666666665,4.0,4.0,3.0
1776603600,3,144.8,0.03,0.91,116.29,2.76,28.52,96.72,2.1,2026-04-19 13:00:00,33.7,26,5.9,13,6,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776607200,3,157.17,0.0,1.38,111.88,3.42,29.97,99.63,2.75,2026-04-19 14:00:00,30.8,32,5.2,14,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776610800,4,169.82,0.0,1.63,108.95,3.98,31.47,103.41,3.27,2026-04-19 15:00:00,29.7,37,1.3,15,6,4,1.0,3.8333333333333335,4.0,4.0,4.0
1776614400,4,178.38,0.0,1.71,103.52,4.1,32.65,106.24,3.51,2026-04-19 16:00:00,28.3,39,5.1,16,6,4,0.0,3.875,4.0,4.0,4.0
1776618000,4,188.44,0.0,1.8,97.17,3.74,34.34,110.73,3.73,2026-04-19 17:00:00,27.8,38,4.0,17,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776621600,4,197.01,0.0,1.9,90.42,3.12,35.99,115.92,3.89,2026-04-19 18:00:00,28.1,39,1.5,18,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776625200,4,199.54,0.0,1.91,82.33,2.35,37.17,119.17,3.85,2026-04-19 19:00:00,28.1,40,0.7,19,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776628800,4,203.25,0.0,1.93,74.7,1.68,38.74,123.56,3.78,2026-04-19 20:00:00,27.5,41,0.4,20,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776632400,4,207.33,0.0,1.93,68.28,1.18,40.39,129.22,3.74,2026-04-19 21:00:00,26.1,46,2.0,21,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776636000,4,209.59,0.0,1.94,62.36,0.84,41.78,135.21,3.73,2026-04-19 22:00:00,24.3,52,5.3,22,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776639600,4,213.17,0.0,1.94,57.77,0.64,43.54,143.64,3.67,2026-04-19 23:00:00,23.6,54,5.7,23,6,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776643200,4,216.06,0.0,1.89,54.4,0.52,45.49,154.36,3.61,2026-04-20 00:00:00,23.9,57,5.9,0,0,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776646800,4,216.9,0.0,1.81,51.54,0.46,46.89,165.77,3.57,2026-04-20 01:00:00,23.9,57,5.4,1,0,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776650400,4,220.91,0.02,1.77,49.05,0.48,48.38,179.87,3.47,2026-04-20 02:00:00,26.0,50,7.7,2,0,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776654000,4,223.15,0.17,1.5,51.2,0.54,50.06,197.29,3.38,2026-04-20 03:00:00,29.2,43,5.1,3,0,4,0.0,3.9166666666666665,4.0,4.0,4.0
1776657600,5,207.3,0.15,0.94,74.43,0.73,51.95,223.24,3.24,2026-04-20 04:00:00,32.4,35,3.3,4,0,4,1.0,3.9583333333333335,4.0,4.0,4.0
1776661200,5,197.21,0.11,0.64,83.86,0.77,52.9,228.63,3.1,2026-04-20 05:00:00,35.3,28,2.9,5,0,4,0.0,4.0,4.0,4.0,4.0
1776664800,5,188.79,0.08,0.48,90.14,0.8,53.84,233.57,2.98,2026-04-20 06:00:00,36.6,23,2.3,6,0,4,0.0,4.0,4.0,4.0,4.0
1776668400,4,157.14,0.04,0.27,114.9,1.52,40.53,165.95,2.61,2026-04-20 07:00:00,38.0,20,2.2,7,0,4,-1.0,4.0,4.0,4.0,4.0
1776672000,4,143.31,0.03,0.25,115.35,1.23,33.82,131.9,2.12,2026-04-20 08:00:00,38.8,17,2.0,8,0,4,0.0,4.0,4.0,4.0,4.0
1776675600,4,136.94,0.03,0.24,114.22,1.03,32.17,125.4,1.9,2026-04-20 09:00:00,39.2,16,3.3,9,0,4,0.0,4.0,4.0,4.0,4.0
